                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    100,                 1.7128,                0.95788,                 1.6977,                0.70775,                0.54629,                0.59985,                0.37697,                 2.7455,                 2.3894,                 2.0073,               0.006733,               0.006733,               0.006733
                    101,                 1.7232,                0.95325,                 1.7084,                0.71043,                0.52512,                0.57259,                0.35857,                 2.8145,                 2.5085,                 2.0335,                 0.0067,                 0.0067,                 0.0067
                    102,                 1.7011,                0.94736,                  1.702,                0.77433,                0.53023,                0.60326,                0.38251,                 2.7404,                 2.2842,                  2.023,               0.006667,               0.006667,               0.006667
                    103,                 1.7137,                0.94337,                 1.7026,                0.72006,                0.54823,                0.59443,                0.36331,                 2.8044,                 2.4742,                 2.0238,               0.006634,               0.006634,               0.006634
                    104,                 1.7068,                0.93442,                 1.6975,                0.71088,                0.54085,                0.59198,                0.36744,                 2.7852,                 2.4703,                 2.0257,               0.006601,               0.006601,               0.006601
                    105,                 1.6569,                0.91434,                 1.6966,                0.73798,                0.51865,                0.58964,                0.35857,                 2.9186,                 2.6231,                 2.0536,               0.006568,               0.006568,               0.006568
                    106,                 1.6692,                0.92829,                 1.7019,                0.73125,                0.56303,                0.60809,                0.38207,                  2.732,                 2.3569,                 2.0245,               0.006535,               0.006535,               0.006535
                    107,                 1.6608,                0.91545,                 1.6995,                 0.7492,                0.53375,                0.60156,                0.37335,                  2.752,                 2.4469,                 2.0161,               0.006502,               0.006502,               0.006502
                    108,                 1.6636,                0.92316,                    1.7,                0.73746,                0.52637,                0.59151,                0.38126,                 2.7204,                 2.6347,                 1.9942,               0.006469,               0.006469,               0.006469
                    109,                  1.652,                0.91022,                 1.6951,                0.73051,                0.53552,                0.59496,                0.38269,                  2.715,                 2.5753,                 2.0094,               0.006436,               0.006436,               0.006436
                    110,                 1.6781,                0.93666,                 1.6961,                0.70734,                0.56838,                0.60491,                0.37794,                 2.7386,                 2.3627,                 2.0076,               0.006403,               0.006403,               0.006403
                    111,                 1.6941,                0.92609,                 1.7029,                0.68444,                0.57211,                0.59753,                0.37743,                 2.6692,                 2.2428,                  1.997,                0.00637,                0.00637,                0.00637
                    112,                 1.6867,                0.92245,                 1.7017,                0.73674,                 0.5524,                0.60486,                0.38375,                 2.6939,                 2.3841,                 2.0147,               0.006337,               0.006337,               0.006337
                    113,                 1.6756,                0.90427,                  1.696,                0.74726,                0.53827,                0.60458,                0.38598,                 2.7093,                 2.4319,                 2.0165,               0.006304,               0.006304,               0.006304
                    114,                 1.6346,                0.88113,                 1.6896,                 0.7591,                0.53197,                0.60907,                0.39131,                 2.6545,                 2.4218,                 1.9847,               0.006271,               0.006271,               0.006271
                    115,                 1.6332,                0.89076,                 1.6895,                0.74953,                0.53908,                0.60534,                0.38187,                 2.7246,                 2.4917,                 2.0069,               0.006238,               0.006238,               0.006238
                    116,                 1.6292,                0.89684,                 1.6948,                0.73376,                0.55861,                0.61609,                0.39713,                 2.6233,                 2.3247,                 1.9842,               0.006205,               0.006205,               0.006205
                    117,                 1.6171,                0.88067,                 1.6899,                0.75643,                0.55417,                0.61855,                0.39554,                 2.6707,                 2.3639,                 1.9928,               0.006172,               0.006172,               0.006172
                    118,                 1.6255,                 0.8835,                 1.6907,                0.74581,                0.54174,                0.59912,                0.37658,                  2.734,                    2.4,                 2.0044,               0.006139,               0.006139,               0.006139
                    119,                 1.6259,                0.88937,                 1.6903,                0.73599,                0.54529,                0.61069,                0.39439,                 2.6276,                 2.2377,                 1.9826,               0.006106,               0.006106,               0.006106
                    120,                 1.6513,                0.90079,                 1.6913,                0.76703,                0.54386,                0.61626,                0.39043,                 2.6639,                 2.2551,                 1.9996,               0.006073,               0.006073,               0.006073
                    121,                 1.6509,                0.89938,                 1.6912,                  0.752,                0.54127,                0.60914,                0.38945,                 2.6854,                  2.404,                  2.011,                0.00604,                0.00604,                0.00604
                    122,                 1.6054,                0.87988,                 1.6946,                0.78661,                0.53375,                0.60676,                0.38509,                 2.6831,                 2.3844,                 1.9985,               0.006007,               0.006007,               0.006007
