                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     72,                0.59066,                0.35564,                 0.8343,                0.73255,                0.56192,                0.62105,                0.40996,                 1.1616,                0.95925,                 1.0315,               0.007657,               0.007657,               0.007657
                     73,                0.60109,                 0.3653,                0.83615,                0.75431,                0.56394,                0.61803,                0.38641,                 1.2314,                 1.0248,                 1.0371,               0.007624,               0.007624,               0.007624
                     74,                0.60797,                0.36729,                0.83352,                0.74659,                0.56572,                0.61407,                0.39302,                 1.1816,                0.96259,                 1.0306,               0.007591,               0.007591,               0.007591
                     75,                0.60199,                0.36311,                0.83678,                0.75517,                0.55062,                0.62107,                0.40006,                 1.1906,                0.93842,                 1.0376,               0.007558,               0.007558,               0.007558
                     76,                0.59935,                0.36462,                0.83372,                0.70118,                0.58703,                0.62095,                0.40546,                 1.1572,                  0.937,                 1.0299,               0.007525,               0.007525,               0.007525
                     77,                0.60201,                0.36219,                 0.8315,                0.71462,                0.55151,                0.61459,                0.39877,                 1.1649,                 1.0084,                 1.0283,               0.007492,               0.007492,               0.007492
                     78,                0.60085,                0.36786,                0.83399,                0.73275,                 0.5698,                0.62052,                 0.4037,                 1.1795,                 1.0002,                 1.0225,               0.007459,               0.007459,               0.007459
                     79,                0.58589,                0.35359,                 0.8335,                0.70793,                0.57474,                0.62101,                0.39779,                 1.1877,                  1.025,                 1.0197,               0.007426,               0.007426,               0.007426
                     80,                0.58632,                0.34782,                0.83217,                0.74265,                0.55615,                 0.6242,                0.40673,                 1.1453,                 1.0445,                 1.0218,               0.007393,               0.007393,               0.007393
                     81,                0.59392,                0.35637,                 0.8326,                0.71743,                0.54341,                0.61089,                 0.3987,                 1.1696,                0.99353,                 1.0258,                0.00736,                0.00736,                0.00736
                     82,                 0.5843,                0.34891,                0.82996,                0.71476,                0.56394,                0.61498,                0.39045,                 1.2013,                 1.0272,                 1.0316,               0.007327,               0.007327,               0.007327
                     83,                0.59235,                0.35499,                0.83106,                0.74577,                0.56792,                0.62806,                 0.4003,                 1.1953,                0.96212,                 1.0279,               0.007294,               0.007294,               0.007294
                     84,                0.57914,                0.35301,                0.83099,                0.74032,                0.52664,                0.59123,                0.38285,                 1.1848,                 1.1205,                 1.0211,               0.007261,               0.007261,               0.007261
                     85,                0.59097,                 0.3552,                0.83269,                0.75106,                0.57073,                 0.6265,                0.40658,                 1.1728,                 0.9539,                 1.0258,               0.007228,               0.007228,               0.007228
